transaction_id,date,category,price,quantity,subtotal,discount_percent,discount_amount,total_amount,customer_segment,region,sales_channel,customer_satisfaction,return_customer,month,quarter,day_of_week,is_weekend
TXN_001035,2023-05-20,Electronics,829.75,2,1659.5,4.3,71.72,1587.77,Budget,North,Retail Store,3.2,False,5,Q2,Saturday,True
TXN_001036,2023-06-14,Electronics,688.26,2,1376.52,11.7,160.76,1215.77,Premium,North,Retail Store,4.1,False,6,Q2,Wednesday,False
TXN_001037,2022-06-07,Electronics,1488.09,2,2976.18,7.0,207.56,2768.62,Regular,Central,Online,3.0,True,6,Q2,Tuesday,False
TXN_001038,2023-07-14,Toys,67.76,4,271.06,11.9,32.29,238.77,Premium,West,Retail Store,5.0,False,7,Q3,Friday,False
TXN_001039,2023-06-24,Electronics,118.0,4,472.0,14.5,68.22,403.79,Regular,East,Retail Store,3.3,False,6,Q2,Saturday,True
TXN_001040,2023-01-07,Beauty,12.98,7,90.84,2.2,2.04,88.8,Budget,East,Retail Store,3.6,True,1,Q1,Saturday,True
TXN_001041,2022-04-18,Electronics,689.32,1,689.32,18.3,126.13,563.19,Regular,Central,Mobile App,5.0,True,4,Q2,Monday,False
TXN_001042,2023-10-30,Clothing,270.3,1,270.3,5.7,15.37,254.93,Budget,North,Online,4.6,True,10,Q4,Monday,False
TXN_001043,2023-04-16,Toys,120.17,1,120.17,2.0,2.43,117.74,Regular,Central,Retail Store,3.4,False,4,Q2,Sunday,True
TXN_001044,2023-01-21,Electronics,944.31,2,1888.62,4.2,78.47,1810.15,Regular,South,Online,3.0,False,1,Q1,Saturday,True
TXN_001045,2022-07-21,Sports,457.23,1,457.23,5.0,22.88,434.35,Regular,Central,Mobile App,4.1,True,7,Q3,Thursday,False
TXN_001046,2023-09-21,Sports,129.13,2,258.25,12.5,32.21,226.04,Budget,East,Retail Store,3.5,False,9,Q3,Thursday,False
TXN_001047,2023-09-09,Sports,273.51,2,547.03,14.5,79.25,467.78,Regular,Central,Online,3.0,False,9,Q3,Saturday,True
TXN_001048,2023-11-25,Toys,143.44,2,286.89,24.1,69.05,217.84,Regular,North,Retail Store,3.7,False,11,Q4,Saturday,True
TXN_001049,2022-01-14,Electronics,1706.47,1,1706.47,23.3,398.19,1308.28,Regular,West,Online,3.8,False,1,Q1,Friday,False
TXN_001050,2023-09-06,Electronics,598.93,2,1197.86,7.3,88.02,1109.84,Budget,West,Retail Store,3.6,True,9,Q3,Wednesday,False
TXN_001051,2023-01-30,Beauty,160.89,1,160.89,0.2,0.29,160.6,Premium,South,Retail Store,4.1,True,1,Q1,Monday,False
TXN_001052,2022-12-27,Sports,288.27,3,864.8,25.8,223.09,641.72,Regular,North,Retail Store,4.2,False,12,Q4,Tuesday,False
TXN_001053,2022-08-08,Books,62.4,1,62.4,7.9,4.94,57.46,Budget,Central,Mobile App,2.7,False,8,Q3,Monday,False
TXN_001054,2022-02-08,Home & Garden,243.79,1,243.79,7.7,18.72,225.06,Budget,Central,Retail Store,5.0,True,2,Q1,Tuesday,False
TXN_001055,2023-01-13,Sports,79.57,6,477.41,9.1,43.58,433.83,Regular,North,Retail Store,3.0,False,1,Q1,Friday,False
TXN_001056,2022-06-22,Sports,126.19,4,504.77,9.8,49.49,455.28,Budget,East,Mobile App,3.5,True,6,Q2,Wednesday,False
TXN_001057,2022-05-12,Beauty,38.87,7,272.06,0.3,0.86,271.2,Regular,East,Retail Store,3.8,False,5,Q2,Thursday,False
TXN_001058,2022-01-24,Toys,117.37,2,234.74,11.4,26.67,208.07,Regular,North,Retail Store,3.3,True,1,Q1,Monday,False
TXN_001059,2022-10-23,Toys,32.6,4,130.39,23.0,30.02,100.38,Regular,East,Mobile App,4.6,True,10,Q4,Sunday,True
TXN_001060,2023-12-23,Home & Garden,219.7,4,878.79,16.6,146.31,732.48,Budget,West,Online,2.0,False,12,Q4,Saturday,True
TXN_001061,2023-07-12,Electronics,763.24,2,1526.48,2.4,35.95,1490.53,Budget,South,Online,3.6,False,7,Q3,Wednesday,False
TXN_001062,2022-01-27,Clothing,71.86,7,503.02,20.5,103.26,399.76,Regular,East,Online,2.8,False,1,Q1,Thursday,False
TXN_001063,2023-04-07,Beauty,90.08,4,360.31,9.4,33.79,326.52,Budget,North,Retail Store,3.2,False,4,Q2,Friday,False
TXN_001064,2022-02-15,Toys,87.48,2,174.96,15.6,27.33,147.63,Regular,Central,Online,2.7,False,2,Q1,Tuesday,False
TXN_001065,2023-11-21,Books,69.83,4,279.33,22.6,63.23,216.1,Regular,South,Online,2.8,True,11,Q4,Tuesday,False
TXN_001066,2023-07-01,Electronics,275.12,3,825.35,5.9,48.49,776.86,Regular,South,Retail Store,1.0,False,7,Q3,Saturday,True
TXN_001067,2022-06-26,Home & Garden,217.19,2,434.38,3.6,15.8,418.58,Regular,North,Retail Store,3.7,True,6,Q2,Sunday,True
TXN_001068,2023-03-13,Toys,116.77,2,233.54,7.1,16.48,217.06,Regular,South,Retail Store,2.6,False,3,Q1,Monday,False
TXN_001069,2022-05-15,Beauty,167.82,4,671.28,0.5,3.12,668.16,Premium,North,Online,2.8,False,5,Q2,Sunday,True
TXN_001070,2023-07-09,Home & Garden,365.78,1,365.78,9.0,32.81,332.97,Regular,East,Retail Store,4.5,True,7,Q3,Sunday,True
TXN_001071,2023-07-17,Clothing,111.74,4,446.95,7.6,33.87,413.08,Regular,East,Retail Store,3.4,False,7,Q3,Monday,False
TXN_001072,2022-10-30,Toys,72.79,5,363.94,13.5,49.3,314.64,Budget,Central,Online,4.6,True,10,Q4,Sunday,True
TXN_001073,2023-06-19,Clothing,153.51,4,614.05,2.9,17.84,596.2,Budget,Central,Retail Store,4.0,True,6,Q2,Monday,False
TXN_001074,2022-06-29,Sports,213.25,3,639.75,19.5,124.85,514.9,Regular,East,Mobile App,4.2,False,6,Q2,Wednesday,False
TXN_001075,2023-10-20,Electronics,74.7,7,522.88,7.6,39.99,482.88,Regular,Central,Retail Store,4.5,True,10,Q4,Friday,False
TXN_001076,2022-07-21,Sports,151.25,1,151.25,24.8,37.55,113.71,Premium,North,Mobile App,3.3,False,7,Q3,Thursday,False
TXN_001077,2023-06-05,Clothing,68.78,6,412.71,12.9,53.08,359.62,Regular,East,Online,2.8,False,6,Q2,Monday,False
TXN_001078,2023-10-13,Beauty,31.36,4,125.44,9.0,11.3,114.14,Regular,North,Online,2.6,False,10,Q4,Friday,False
TXN_001079,2023-03-18,Sports,171.04,4,684.18,14.6,100.06,584.12,Regular,West,Online,4.5,False,3,Q1,Saturday,True
TXN_001080,2023-11-26,Electronics,2865.34,1,2865.34,35.6,1019.08,1846.26,Premium,Central,Online,4.6,True,11,Q4,Sunday,True
TXN_001081,2023-02-19,Beauty,178.38,3,535.13,8.9,47.41,487.72,Regular,South,Mobile App,3.7,True,2,Q1,Sunday,True
TXN_001082,2022-09-28,Books,67.44,3,202.33,18.1,36.63,165.7,Regular,South,Online,4.7,False,9,Q3,Wednesday,False
TXN_001083,2023-03-04,Toys,137.16,2,274.31,11.9,32.77,241.54,Regular,South,Online,3.7,True,3,Q1,Saturday,True
TXN_001084,2022-09-12,Electronics,256.85,2,513.69,29.3,150.75,362.94,Budget,North,Mobile App,4.9,True,9,Q3,Monday,False
TXN_001085,2022-07-12,Electronics,907.32,1,907.32,2.5,22.65,884.67,Regular,West,Retail Store,3.9,False,7,Q3,Tuesday,False
TXN_001086,2022-02-19,Beauty,92.15,4,368.62,2.1,7.85,360.76,Regular,South,Retail Store,3.1,False,2,Q1,Saturday,True
TXN_001087,2023-05-12,Clothing,160.08,2,320.15,11.5,36.74,283.41,Budget,South,Retail Store,2.7,False,5,Q2,Friday,False
TXN_001088,2023-06-21,Books,53.58,6,321.5,9.0,28.91,292.6,Regular,West,Retail Store,2.8,True,6,Q2,Wednesday,False
TXN_001089,2022-10-18,Electronics,48.76,6,292.54,9.1,26.7,265.85,Regular,West,Online,4.8,False,10,Q4,Tuesday,False
TXN_001090,2023-11-12,Toys,75.07,3,225.21,26.0,58.48,166.73,Regular,East,Online,4.7,False,11,Q4,Sunday,True
TXN_001091,2023-10-19,Books,51.7,6,310.21,19.2,59.65,250.56,Budget,East,Mobile App,2.9,True,10,Q4,Thursday,False
TXN_001092,2022-08-19,Electronics,1465.4,1,1465.4,13.3,195.28,1270.12,Regular,West,Mobile App,3.1,False,8,Q3,Friday,False
TXN_001093,2022-06-01,Electronics,2300.22,1,2300.22,1.0,24.14,2276.09,Premium,South,Online,4.4,True,6,Q2,Wednesday,False
TXN_001094,2023-11-12,Toys,88.81,5,444.03,15.4,68.28,375.75,Regular,West,Online,4.5,True,11,Q4,Sunday,True
TXN_001095,2022-01-23,Toys,146.87,6,881.23,5.2,45.75,835.48,Premium,West,Retail Store,3.5,False,1,Q1,Sunday,True
TXN_001096,2023-09-18,Home & Garden,380.55,4,1522.19,21.5,327.26,1194.94,Budget,East,Mobile App,2.7,False,9,Q3,Monday,False
TXN_001097,2023-03-19,Toys,70.62,4,282.46,14.9,41.96,240.5,Regular,South,Mobile App,4.2,True,3,Q1,Sunday,True
TXN_001098,2023-06-21,Beauty,149.85,3,449.54,7.2,32.56,416.98,Regular,North,Online,2.7,True,6,Q2,Wednesday,False
TXN_001099,2023-02-17,Beauty,18.74,1,18.74,6.4,1.19,17.55,Regular,Central,Retail Store,3.2,False,2,Q1,Friday,False
TXN_001100,2023-06-15,Clothing,95.69,2,191.38,11.5,22.09,169.28,Budget,East,Online,2.4,False,6,Q2,Thursday,False
TXN_001101,2023-01-09,Home & Garden,261.9,4,1047.59,1.2,12.94,1034.65,Regular,East,Retail Store,3.3,False,1,Q1,Monday,False
TXN_001102,2022-07-05,Clothing,198.46,1,198.46,19.9,39.53,158.93,Regular,South,Online,2.3,False,7,Q3,Tuesday,False
TXN_001103,2022-01-03,Beauty,71.2,2,142.41,3.2,4.6,137.81,Regular,Central,Retail Store,4.6,True,1,Q1,Monday,False
TXN_001104,2023-05-04,Toys,18.7,1,18.7,21.0,3.92,14.77,Regular,North,Mobile App,3.9,True,5,Q2,Thursday,False
TXN_001105,2022-11-07,Electronics,1701.47,1,1701.47,23.2,394.0,1307.47,Regular,North,Retail Store,4.3,True,11,Q4,Monday,False
TXN_001106,2023-10-08,Books,120.67,3,362.0,1.1,3.86,358.15,Premium,East,Retail Store,5.0,False,10,Q4,Sunday,True
TXN_001107,2023-12-26,Beauty,110.4,2,220.8,12.0,26.46,194.35,Budget,Central,Retail Store,1.7,False,12,Q4,Tuesday,False
TXN_001108,2022-06-15,Home & Garden,438.09,4,1752.38,14.3,250.52,1501.86,Premium,South,Retail Store,3.6,False,6,Q2,Wednesday,False
TXN_001109,2022-12-05,Sports,137.07,2,274.13,15.9,43.45,230.68,Regular,East,Retail Store,3.3,False,12,Q4,Monday,False
TXN_001110,2023-11-21,Home & Garden,39.08,7,273.57,28.6,78.13,195.44,Premium,Central,Mobile App,3.5,False,11,Q4,Tuesday,False
TXN_001111,2023-06-28,Clothing,92.93,3,278.78,29.8,82.99,195.79,Regular,West,Mobile App,3.2,False,6,Q2,Wednesday,False
TXN_001112,2022-02-21,Sports,287.09,4,1148.34,17.0,195.76,952.59,Premium,West,Mobile App,5.0,True,2,Q1,Monday,False
TXN_001113,2022-12-23,Books,44.37,1,44.37,21.2,9.41,34.96,Budget,West,Online,2.9,False,12,Q4,Friday,False
TXN_001114,2023-12-06,Sports,120.27,4,481.06,13.7,65.75,415.31,Regular,Central,Mobile App,3.6,False,12,Q4,Wednesday,False
TXN_001115,2023-07-29,Books,19.8,5,99.02,5.4,5.31,93.71,Regular,West,Retail Store,3.4,True,7,Q3,Saturday,True
TXN_001116,2022-09-21,Home & Garden,482.09,2,964.18,8.3,80.28,883.9,Regular,West,Retail Store,3.5,False,9,Q3,Wednesday,False
TXN_001117,2022-04-11,Sports,165.71,4,662.85,6.3,41.71,621.14,Budget,East,Retail Store,2.7,False,4,Q2,Monday,False
TXN_001118,2023-03-17,Clothing,104.06,2,208.13,29.8,62.05,146.07,Regular,West,Mobile App,3.9,False,3,Q1,Friday,False
TXN_001119,2022-06-16,Books,32.3,1,32.3,4.1,1.33,30.97,Regular,Central,Retail Store,3.6,False,6,Q2,Thursday,False
TXN_001120,2022-12-12,Clothing,26.74,5,133.72,17.4,23.22,110.51,Regular,Central,Retail Store,2.4,True,12,Q4,Monday,False
TXN_001121,2023-08-21,Toys,74.65,1,74.65,10.9,8.16,66.49,Regular,Central,Online,4.1,False,8,Q3,Monday,False
TXN_001122,2022-10-27,Toys,143.1,2,286.2,3.6,10.24,275.96,Regular,East,Online,2.9,False,10,Q4,Thursday,False
TXN_001123,2022-12-08,Clothing,81.81,1,81.81,26.8,21.94,59.87,Budget,West,Retail Store,3.4,False,12,Q4,Thursday,False
TXN_001124,2023-02-16,Beauty,102.8,2,205.59,7.4,15.23,190.36,Premium,North,Mobile App,3.9,False,2,Q1,Thursday,False
TXN_001125,2023-01-01,Clothing,274.46,4,1097.85,14.3,156.47,941.38,Premium,East,Retail Store,3.6,False,1,Q1,Sunday,True
TXN_001126,2022-03-23,Beauty,75.88,2,151.76,21.3,32.3,119.46,Regular,South,Online,2.5,True,3,Q1,Wednesday,False
TXN_001127,2023-07-06,Electronics,355.71,4,1422.83,12.8,182.81,1240.02,Regular,Central,Retail Store,4.0,False,7,Q3,Thursday,False
TXN_001128,2023-10-13,Home & Garden,131.76,1,131.76,10.7,14.13,117.63,Regular,East,Mobile App,3.2,False,10,Q4,Friday,False
TXN_001129,2022-04-14,Books,8.3,4,33.21,18.1,6.02,27.2,Budget,North,Online,2.5,True,4,Q2,Thursday,False
TXN_001130,2023-03-13,Sports,322.86,1,322.86,10.6,34.14,288.72,Premium,Central,Retail Store,5.0,True,3,Q1,Monday,False
TXN_001131,2023-10-21,Home & Garden,574.25,1,574.25,6.5,37.36,536.89,Premium,South,Retail Store,5.0,True,10,Q4,Saturday,True
TXN_001132,2022-12-16,Beauty,116.15,1,116.15,14.5,16.84,99.31,Budget,South,Retail Store,3.0,False,12,Q4,Friday,False
TXN_001133,2023-12-16,Electronics,2032.79,2,4065.59,24.6,1000.13,3065.46,Regular,West,Mobile App,3.7,False,12,Q4,Saturday,True
TXN_001134,2023-10-03,Sports,82.07,2,164.14,7.4,12.19,151.95,Regular,West,Mobile App,4.4,True,10,Q4,Tuesday,False
TXN_001135,2022-03-11,Books,75.96,7,531.75,19.4,103.24,428.51,Regular,West,Online,3.8,False,3,Q1,Friday,False
TXN_001136,2022-10-08,Books,21.6,5,107.98,18.1,19.5,88.48,Budget,East,Online,1.7,False,10,Q4,Saturday,True
TXN_001137,2023-09-10,Clothing,47.92,3,143.75,3.4,4.94,138.82,Budget,South,Retail Store,3.3,True,9,Q3,Sunday,True
TXN_001138,2023-05-30,Sports,106.88,2,213.75,6.0,12.74,201.01,Budget,Central,Mobile App,4.1,True,5,Q2,Tuesday,False
TXN_001139,2023-09-26,Electronics,712.26,2,1424.53,1.6,22.32,1402.2,Premium,South,Retail Store,5.0,True,9,Q3,Tuesday,False
TXN_001140,2023-12-16,Sports,233.78,4,935.13,22.6,211.7,723.44,Regular,East,Retail Store,3.7,True,12,Q4,Saturday,True
TXN_001141,2022-01-17,Clothing,46.6,1,46.6,7.0,3.27,43.33,Premium,South,Online,5.0,False,1,Q1,Monday,False
TXN_001142,2022-03-24,Sports,115.49,2,230.98,9.7,22.36,208.62,Budget,South,Online,4.6,True,3,Q1,Thursday,False
TXN_001143,2023-04-17,Books,58.62,3,175.85,8.8,15.51,160.34,Regular,North,Mobile App,4.5,True,4,Q2,Monday,False
TXN_001144,2023-05-27,Clothing,35.73,1,35.73,21.4,7.65,28.08,Budget,South,Mobile App,1.9,False,5,Q2,Saturday,True
TXN_001145,2022-01-05,Electronics,566.32,2,1132.63,3.8,43.14,1089.49,Budget,East,Retail Store,2.9,False,1,Q1,Wednesday,False
TXN_001146,2022-08-24,Clothing,29.49,4,117.96,4.9,5.75,112.21,Regular,South,Retail Store,4.2,True,8,Q3,Wednesday,False
TXN_001147,2022-11-29,Home & Garden,106.88,3,320.63,23.0,73.66,246.97,Budget,East,Mobile App,2.9,False,11,Q4,Tuesday,False
TXN_001148,2023-06-03,Clothing,162.68,4,650.72,9.9,64.58,586.14,Budget,Central,Retail Store,4.0,False,6,Q2,Saturday,True
TXN_001149,2023-01-05,Books,23.82,3,71.46,2.0,1.44,70.02,Budget,South,Online,2.6,False,1,Q1,Thursday,False
TXN_001150,2023-10-03,Books,21.39,2,42.77,5.9,2.53,40.24,Regular,West,Retail Store,4.1,False,10,Q4,Tuesday,False
TXN_001151,2023-03-26,Toys,180.12,2,360.25,6.2,22.21,338.04,Premium,West,Online,4.5,True,3,Q1,Sunday,True
TXN_001152,2023-08-31,Clothing,80.9,2,161.79,19.0,30.69,131.1,Budget,South,Online,3.1,False,8,Q3,Thursday,False
TXN_001153,2023-07-27,Clothing,128.32,4,513.29,12.7,65.38,447.91,Premium,North,Retail Store,4.9,True,7,Q3,Thursday,False
TXN_001154,2023-09-09,Toys,45.56,7,318.95,2.1,6.6,312.36,Budget,East,Retail Store,4.5,True,9,Q3,Saturday,True
TXN_001155,2023-10-01,Toys,29.84,7,208.86,26.9,56.24,152.62,Premium,East,Mobile App,3.8,False,10,Q4,Sunday,True
TXN_001156,2023-05-02,Clothing,208.79,2,417.57,22.4,93.47,324.1,Regular,South,Online,3.5,True,5,Q2,Tuesday,False
TXN_001157,2023-10-06,Home & Garden,59.05,3,177.14,22.7,40.16,136.98,Regular,South,Mobile App,2.8,False,10,Q4,Friday,False
TXN_001158,2023-07-31,Toys,10.24,2,20.48,15.8,3.23,17.25,Budget,West,Online,3.1,False,7,Q3,Monday,False
TXN_001159,2022-06-15,Books,127.29,7,891.04,4.2,37.51,853.53,Premium,North,Online,5.0,False,6,Q2,Wednesday,False
TXN_001160,2023-11-16,Sports,164.63,1,164.63,13.9,22.82,141.81,Budget,South,Retail Store,3.2,False,11,Q4,Thursday,False
TXN_001161,2022-05-25,Toys,38.17,4,152.66,8.3,12.64,140.02,Budget,Central,Retail Store,2.4,False,5,Q2,Wednesday,False
TXN_001162,2023-03-04,Books,77.45,2,154.9,13.7,21.21,133.68,Regular,West,Online,2.9,False,3,Q1,Saturday,True
TXN_001163,2023-02-23,Sports,154.79,4,619.15,11.5,71.41,547.73,Regular,West,Retail Store,3.2,False,2,Q1,Thursday,False
TXN_001164,2023-12-17,Sports,163.3,3,489.89,24.8,121.61,368.28,Regular,East,Mobile App,3.7,True,12,Q4,Sunday,True
TXN_001165,2022-03-09,Beauty,28.31,6,169.86,7.3,12.41,157.45,Regular,East,Online,3.6,False,3,Q1,Wednesday,False
TXN_001166,2022-12-02,Books,17.93,4,71.73,38.5,27.61,44.12,Budget,West,Mobile App,4.4,False,12,Q4,Friday,False
TXN_001167,2023-04-30,Home & Garden,479.36,4,1917.45,16.1,308.5,1608.96,Regular,West,Online,3.9,False,4,Q2,Sunday,True
TXN_001168,2023-08-13,Beauty,90.95,2,181.89,28.5,51.84,130.05,Regular,East,Mobile App,4.2,True,8,Q3,Sunday,True
TXN_001169,2023-02-09,Clothing,73.34,2,146.68,9.0,13.2,133.48,Regular,South,Mobile App,2.7,True,2,Q1,Thursday,False
TXN_001170,2022-10-14,Toys,123.72,4,494.89,3.6,17.79,477.1,Regular,West,Retail Store,3.8,False,10,Q4,Friday,False
TXN_001171,2023-03-29,Books,62.98,2,125.96,0.3,0.37,125.59,Regular,North,Online,4.2,True,3,Q1,Wednesday,False
TXN_001172,2023-09-06,Beauty,122.36,1,122.36,23.0,28.08,94.28,Regular,South,Mobile App,3.6,False,9,Q3,Wednesday,False
TXN_001173,2022-01-10,Beauty,188.97,4,755.9,23.1,174.57,581.32,Regular,East,Mobile App,3.3,False,1,Q1,Monday,False
TXN_001174,2023-03-13,Toys,146.81,3,440.43,12.5,55.12,385.31,Premium,North,Retail Store,4.1,True,3,Q1,Monday,False
TXN_001175,2022-05-12,Sports,364.49,4,1457.94,7.7,112.06,1345.88,Regular,West,Retail Store,3.1,False,5,Q2,Thursday,False
TXN_001176,2022-09-18,Beauty,136.32,2,272.64,3.0,8.17,264.47,Budget,East,Online,4.0,False,9,Q3,Sunday,True
TXN_001177,2022-11-06,Sports,77.46,2,154.91,15.6,24.15,130.77,Regular,Central,Mobile App,3.3,False,11,Q4,Sunday,True
TXN_001178,2022-09-16,Electronics,694.97,2,1389.95,14.1,196.56,1193.39,Budget,South,Retail Store,3.3,True,9,Q3,Friday,False
TXN_001179,2023-09-15,Clothing,212.23,1,212.23,13.6,28.85,183.38,Premium,East,Online,2.5,False,9,Q3,Friday,False
TXN_001180,2022-09-19,Books,65.7,1,65.7,7.9,5.21,60.49,Premium,East,Online,2.3,False,9,Q3,Monday,False
TXN_001181,2023-12-03,Beauty,154.52,1,154.52,14.4,22.24,132.28,Budget,North,Mobile App,3.5,False,12,Q4,Sunday,True
TXN_001182,2023-08-04,Beauty,65.52,1,65.52,10.9,7.14,58.38,Regular,East,Retail Store,3.4,False,8,Q3,Friday,False
TXN_001183,2022-06-04,Sports,112.39,2,224.79,3.5,7.8,216.99,Budget,Central,Online,2.4,False,6,Q2,Saturday,True
TXN_001184,2023-01-10,Books,32.46,3,97.39,24.1,23.51,73.87,Budget,South,Online,3.3,True,1,Q1,Tuesday,False
TXN_001185,2022-12-26,Clothing,27.96,4,111.86,20.6,23.06,88.8,Regular,West,Retail Store,2.1,True,12,Q4,Monday,False
TXN_001186,2022-11-16,Toys,74.13,1,74.13,8.3,6.15,67.98,Regular,North,Online,4.2,False,11,Q4,Wednesday,False
TXN_001187,2022-08-31,Beauty,21.92,2,43.85,6.5,2.83,41.01,Budget,Central,Mobile App,2.5,True,8,Q3,Wednesday,False
TXN_001188,2022-12-27,Clothing,179.79,4,719.17,25.2,181.15,538.02,Regular,Central,Retail Store,4.3,True,12,Q4,Tuesday,False
TXN_001189,2023-12-05,Sports,29.65,2,59.31,34.5,20.44,38.87,Regular,East,Online,3.3,True,12,Q4,Tuesday,False
TXN_001190,2023-11-21,Clothing,86.04,3,258.11,12.7,32.72,225.39,Regular,East,Retail Store,3.6,False,11,Q4,Tuesday,False
TXN_001191,2022-01-12,Books,51.81,1,51.81,0.1,0.06,51.75,Premium,North,Online,3.8,True,1,Q1,Wednesday,False
TXN_001192,2023-11-22,Books,110.08,4,440.33,28.3,124.64,315.69,Premium,South,Mobile App,4.8,True,11,Q4,Wednesday,False
TXN_001193,2023-09-03,Toys,15.68,6,94.07,10.9,10.21,83.86,Budget,South,Online,2.6,True,9,Q3,Sunday,True
TXN_001194,2023-04-13,Electronics,379.77,3,1139.32,14.6,166.19,973.13,Regular,West,Mobile App,3.8,False,4,Q2,Thursday,False
TXN_001195,2023-01-29,Clothing,20.15,2,40.31,4.2,1.71,38.6,Regular,Central,Online,3.4,False,1,Q1,Sunday,True
TXN_001196,2022-05-30,Toys,31.0,7,217.03,2.2,4.79,212.24,Budget,Central,Retail Store,3.2,False,5,Q2,Monday,False
TXN_001197,2023-06-14,Electronics,618.61,2,1237.22,6.3,77.33,1159.89,Budget,North,Retail Store,2.6,True,6,Q2,Wednesday,False
TXN_001198,2023-03-01,Electronics,774.93,2,1549.87,18.9,293.64,1256.22,Regular,North,Online,3.5,False,3,Q1,Wednesday,False
TXN_001199,2022-12-01,Sports,100.99,2,201.99,25.8,52.12,149.87,Regular,South,Online,4.8,True,12,Q4,Thursday,False
TXN_001200,2023-09-28,Home & Garden,408.88,1,408.88,13.3,54.4,354.48,Regular,North,Retail Store,5.0,True,9,Q3,Thursday,False
TXN_001201,2023-03-08,Home & Garden,452.84,4,1811.38,13.9,250.96,1560.42,Regular,East,Online,3.8,False,3,Q1,Wednesday,False
TXN_001202,2022-07-18,Electronics,897.16,1,897.16,24.6,221.14,676.02,Budget,North,Online,3.7,True,7,Q3,Monday,False
TXN_001203,2023-06-24,Beauty,68.42,1,68.42,23.3,15.93,52.49,Budget,West,Online,2.0,False,6,Q2,Saturday,True
TXN_001204,2022-11-29,Toys,61.95,2,123.89,31.0,38.37,85.52,Budget,East,Online,2.6,True,11,Q4,Tuesday,False
TXN_001205,2023-08-06,Home & Garden,252.97,4,1011.86,5.2,52.13,959.74,Premium,Central,Retail Store,3.9,False,8,Q3,Sunday,True
TXN_001206,2022-06-22,Home & Garden,254.21,1,254.21,11.8,30.01,224.2,Regular,North,Retail Store,2.8,False,6,Q2,Wednesday,False
TXN_001207,2022-11-28,Beauty,36.68,1,36.68,19.0,6.95,29.73,Premium,Central,Online,4.3,False,11,Q4,Monday,False
TXN_001208,2022-06-23,Beauty,44.67,1,44.67,23.3,10.4,34.27,Regular,East,Online,4.1,True,6,Q2,Thursday,False
TXN_001209,2022-04-20,Home & Garden,332.63,3,997.9,12.1,120.35,877.55,Premium,North,Retail Store,4.3,False,4,Q2,Wednesday,False
TXN_001210,2023-12-23,Clothing,70.08,3,210.25,8.6,18.03,192.22,Budget,North,Online,4.7,False,12,Q4,Saturday,True
TXN_001211,2023-11-22,Beauty,80.28,4,321.1,7.3,23.31,297.79,Regular,West,Retail Store,3.0,False,11,Q4,Wednesday,False
TXN_001212,2023-03-10,Electronics,1613.67,1,1613.67,22.0,354.66,1259.02,Premium,North,Mobile App,2.6,False,3,Q1,Friday,False
TXN_001213,2023-06-11,Sports,487.96,1,487.96,6.5,31.62,456.34,Regular,Central,Retail Store,4.2,False,6,Q2,Sunday,True
TXN_001214,2022-02-11,Books,85.23,7,596.59,10.9,64.81,531.78,Premium,South,Retail Store,3.7,False,2,Q1,Friday,False
TXN_001215,2022-09-09,Books,73.3,2,146.61,7.5,11.03,135.58,Regular,South,Retail Store,3.5,True,9,Q3,Friday,False
TXN_001216,2023-11-10,Toys,113.58,2,227.16,31.8,72.31,154.85,Regular,West,Online,1.9,False,11,Q4,Friday,False
TXN_001217,2022-12-31,Beauty,63.89,1,63.89,18.7,11.94,51.94,Budget,East,Retail Store,2.9,False,12,Q4,Saturday,True
TXN_001218,2022-04-17,Books,52.5,5,262.51,0.8,2.19,260.32,Budget,East,Online,2.9,False,4,Q2,Sunday,True
TXN_001219,2023-01-25,Home & Garden,98.16,1,98.16,1.1,1.03,97.13,Budget,South,Retail Store,3.9,False,1,Q1,Wednesday,False
TXN_001220,2023-03-18,Toys,67.27,2,134.55,8.8,11.78,122.77,Budget,West,Retail Store,2.7,True,3,Q1,Saturday,True
TXN_001221,2023-04-09,Toys,30.31,6,181.88,25.9,47.1,134.77,Regular,Central,Mobile App,4.3,True,4,Q2,Sunday,True
TXN_001222,2022-04-28,Toys,159.87,4,639.49,0.2,1.59,637.9,Premium,South,Retail Store,4.6,False,4,Q2,Thursday,False
TXN_001223,2022-11-26,Books,41.95,7,293.67,27.9,81.82,211.85,Budget,Central,Retail Store,2.0,False,11,Q4,Saturday,True
TXN_001224,2023-01-15,Clothing,68.07,4,272.29,22.1,60.19,212.1,Budget,Central,Online,2.5,False,1,Q1,Sunday,True
TXN_001225,2022-07-04,Electronics,741.37,2,1482.74,2.5,36.53,1446.21,Regular,East,Retail Store,2.5,True,7,Q3,Monday,False
TXN_001226,2022-01-09,Beauty,41.42,5,207.08,4.9,10.21,196.86,Budget,West,Retail Store,3.3,False,1,Q1,Sunday,True
TXN_001227,2023-07-03,Sports,271.14,2,542.29,5.2,28.11,514.18,Budget,Central,Retail Store,2.6,True,7,Q3,Monday,False
TXN_001228,2023-09-02,Sports,412.9,2,825.79,7.9,65.54,760.25,Premium,South,Mobile App,4.2,True,9,Q3,Saturday,True
TXN_001229,2023-09-16,Books,24.43,1,24.43,1.8,0.44,23.99,Regular,South,Retail Store,2.8,False,9,Q3,Saturday,True
